,url,image_url,name,color,discounted_price,description,total_material
4410,https://www.thenorthfacekorea.co.kr/product/NS93Q57A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS93Q57A_NS93Q57A_primary.jpg,구스 다운 슬립 온,BLACK,83300.0,"HYDRO STOPPER 소재를 사용한 윈터그립 아웃솔과 GOOSE DOWN 충전재를 적용한 슬립온으로 겨울철 일상착화에 적합합니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.","겉감 :   나일론 100%, 재조합가죽(재생가죽)(폴리우레탄 코팅), 나일론 82% , 폴리우레탄 18%, 안감 :  폴리에스터 100%, 인솔 : 모 32% (메리노 울) , 폴리프로필렌 68%, 창 : EVA, 합성고무, 충전재 :  (바깥쪽) 우모(거위) 솜털 80% , 깃털 20%, (안쪽) 폴리에스터 100%"
4411,https://www.thenorthfacekorea.co.kr/product/NT7TQ80A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7TQ80A_NT7TQ80A_primary.jpg,여성 베르디 긴팔 티셔츠,BLACK,26300.0,"립조직 니트 소재의 헨리넥 긴팔 티셔츠 입니다.
앞 단작은 금속 스냅으로 여밈 기능을 주었습니다.","겉감 : 면 88%, 폴리우레탄 12%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4412,https://www.thenorthfacekorea.co.kr/product/NT7TQ80B,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7TQ80B_NT7TQ80B_primary.jpg,여성 베르디 긴팔 티셔츠,LIGHT_BEIGE,26300.0,"립조직 니트 소재의 헨리넥 긴팔 티셔츠 입니다.
앞 단작은 금속 스냅으로 여밈 기능을 주었습니다.","겉감 : 면 88%, 폴리우레탄 12%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4413,https://www.thenorthfacekorea.co.kr/product/NT7TQ80C,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7TQ80C_NT7TQ80C_primary.jpg,여성 베르디 긴팔 티셔츠,BROWN,26300.0,"립조직 니트 소재의 헨리넥 긴팔 티셔츠 입니다.
앞 단작은 금속 스냅으로 여밈 기능을 주었습니다.","겉감 : 면 88%, 폴리우레탄 12%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4414,https://www.thenorthfacekorea.co.kr/product/NT7XQ81A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7XQ81A_NT7XQ81A_primary.jpg,여성 비욘드 픽 모크 넥,BLACK,35300.0,"여성전용 모크넥 긴팔티입니다.
메로우스티치 디테일을 적용하여 더욱 여성스러운 실루엣 연출이 가능하며 간절기부터 한겨울까지 일상 및 아웃도어 활동 시 범용적으로 착용 가능한 스타일입니다.","겉감 : 폴리에스터 82%, 폴리우레탄 18%"
4415,https://www.thenorthfacekorea.co.kr/product/NT7XQ81B,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NT7XQ81B_NT7XQ81B_primary.jpg,여성 비욘드 픽 모크 넥,WHITE,35300.0,"여성전용 모크넥 긴팔티입니다.
메로우스티치 디테일을 적용하여 더욱 여성스러운 실루엣 연출이 가능하며 간절기부터 한겨울까지 일상 및 아웃도어 활동 시 범용적으로 착용 가능한 스타일입니다.","겉감 : 폴리에스터 82%, 폴리우레탄 18%"
4416,https://www.thenorthfacekorea.co.kr/product/NH8LQ80A,https://image.thenorthfacekorea.co.kr/cmsstatic/product/NH8LQ80A_NH8LQ80A_primary.jpg,여성 애로요 플란넬 셔츠,OFF_WHITE,57800.0,"코튼 트윌 소재를 사용하여 편안한 착용감을 제공하는 여성 셔츠입니다.
모든 버튼은 재활용 소재를 활용하여 만들어졌으며, 사이드 슬릿 디테일과 드롭숄더 디테일로 활동성을 높였습니다.","겉감 : 면 100%, (심지, 상표, 보강재, 자수, 밴드, 와펜, 부자재 제외)"
4417,https://www.thenorthfacekorea.co.kr/product/NM5MQ51J,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000044594/NM5MQ51J_NM5MQ51J_primary.jpg,미니 박스 로고 스웻셔츠,BLACK,54900.0,"미니박스 로고와펜 적용된 포근한 착용감의 기본 스웻셔츠입니다.
루즈한 핏으로 캐쥬얼하게 단품 및 이너로 착용 가능하며 동일소재 미니박스 스웻 팬츠와 세트로도 연출이 가능합니다.
<strong>**여성 전용 제품은 (WS~WL) 크롭 기장의 스타일입니다.</strong>","겉감 : 면 59% , 폴리에스터 41%, 소맷단,밑단 : 면 95%, 폴리우레탄 5%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4418,https://www.thenorthfacekorea.co.kr/product/NM5MQ51K,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000044595/NM5MQ51K_NM5MQ51K_primary.jpg,미니 박스 로고 스웻셔츠,MELANGE_GREY,54900.0,"미니박스 로고와펜 적용된 포근한 착용감의 기본 스웻셔츠입니다.
루즈한 핏으로 캐쥬얼하게 단품 및 이너로 착용 가능하며 동일소재 미니박스 스웻 팬츠와 세트로도 연출이 가능합니다.
<strong>**여성 전용 제품은 (WS~WL) 크롭 기장의 스타일입니다.</strong>","겉감 : 면 59% , 폴리에스터 41%, 소맷단,밑단 : 면 95%, 폴리우레탄 5%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
4419,https://www.thenorthfacekorea.co.kr/product/NM5MQ51L,https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000044596/NM5MQ51L_NM5MQ51L_primary.jpg,미니 박스 로고 스웻셔츠,CREAM,54900.0,"미니박스 로고와펜 적용된 포근한 착용감의 기본 스웻셔츠입니다.
루즈한 핏으로 캐쥬얼하게 단품 및 이너로 착용 가능하며 동일소재 미니박스 스웻 팬츠와 세트로도 연출이 가능합니다.
<strong>**여성 전용 제품은 (WS~WL) 크롭 기장의 스타일입니다.</strong>","겉감 : 면 59% , 폴리에스터 41%, 소맷단,밑단 : 면 95%, 폴리우레탄 5%, (심지,상표,보강재,자수,밴드,와펜,부자재 제외)"
